2.6341,-2.2567,1
0.84264,2.0353,-1
-0.21043,0.95261,1
-2.8338,-2.8907,1
-0.46414,1.0299,1
-1.1044,0.82699,1
-0.12518,-0.68187,1
-2.2985,2.2245,1
-0.7884,-0.74571,1
2.0954,-2.0694,1
2.0935,3.065,1
-0.45636,1.1202,1
0.33676,-2.6672,1
1.7245,-1.7209,-1
1.0464,-0.76175,-1
-1.0953,0.95985,1
1.3374,0.59458,1
-1.6971,-0.36297,1
-1.5328,-1.3907,1
-0.19287,1.0198,1
-0.78232,2.0809,1
2.368,2.6681,1
-1.8115,0.18348,1
1.0165,-3.0059,1
0.078679,0.8682,1
-1.446,-1.4313,1
1.774,-2.2071,1
0.77039,2.0626,1
-1.8231,1.1925,1
0.65968,-0.48606,1
-0.97764,-0.71711,1
-2.4468,2.2824,1
2.4647,3.0521,1
-0.27024,0.67892,1
0.54916,-0.11155,1
-1.618,0.25439,1
-3.0388,0.24285,1
-2.199,-1.391,1
-1.0603,-0.50073,1
-3.1022,2.5458,1
-2.2265,-1.2991,1
-0.32284,-1.6946,1
0.28008,1.1552,-1
2.9932,-0.93912,1
-1.7132,-2.1959,1
2.3775,0.14366,1
1.3808,-2.1319,1
-2.0927,1.3676,1
1.881,1.7031,1
2.7637,-0.28292,1
-1.9563,-2.3889,1
-2.1536,-2.3197,1
-0.099129,-2.7536,1
2.3225,-0.66584,1
-2.7595,0.65533,1
-0.54392,0.043051,1
-1.1751,-2.1128,1
0.77137,-1.0595,1
0.39199,2.0543,1
-0.39495,2.3848,1
-1.338,-2.0746,1
0.29365,1.1192,-1
2.9997,-3.092,1
-2.9153,2.7747,1
-2.8405,-1.8997,1
0.39763,1.0834,-1
-0.29474,2.7912,1
-1.83,0.56002,1
3.0955,0.44903,1
-2.7276,-1.8097,1
-2.3697,1.6203,1
2.7553,-1.121,1
-2.8719,-0.84027,1
-1.2375,0.16097,1
-1.9562,0.53261,1
-2.7306,-0.82467,1
0.46887,-2.481,1
-0.93792,-2.9102,1
-2.4119,-2.1652,1
1.6495,-1.3966,-1
-2.7548,-2.0509,1
1.5761,0.75669,1
-3.0174,-1.35,1
2.9537,0.95566,1
2.5692,-1.3212,1
1.206,-2.7396,1
0.17959,-0.24594,1
1.3119,-2.2235,1
0.47429,3.1257,1
2.6675,2.7079,1
-2.364,0.15636,1
1.5199,-0.004196,1
0.11251,2.6413,1
2.8683,2.2413,1
-1.9911,-0.72122,1
0.1147,-2.052,1
0.53661,0.37511,-1
-1.5282,-2.7969,1
-2.2526,1.6906,1
0.97049,1.9642,1
-2.1945,-1.5909,1
-0.13018,-2.8758,1
2.5472,1.9101,1
-1.8466,-1.6911,1
1.5289,2.9126,1
1.0356,-1.8576,-1
-1.0648,-0.31625,1
0.76207,0.58423,-1
-1.9127,0.91155,1
-1.1939,0.048217,1
1.0966,-1.384,-1
-2.129,-1.6247,1
-3.1403,0.65925,1
-1.1827,-2.4065,1
2.0087,2.3602,1
-0.71321,0.039917,1
-1.6262,2.4728,1
2.4783,-1.0482,1
-2.6118,2.9507,1
-0.15699,0.43371,1
-0.48146,2.2914,1
-1.1157,-0.070877,1
-1.9216,-2.5,1
-0.3968,2.0986,1
2.9728,2.6467,1
1.0518,2.5099,1
-3.0422,2.5127,1
-0.93512,2.0485,1
-2.2379,1.7033,1
1.8974,-1.1386,1
0.9403,2.6545,1
-2.915,2.6804,1
-0.904,0.24149,1
1.3993,1.8432,1
0.0048566,-1.6973,1
-1.8934,2.7581,1
0.72947,-2.3115,1
-2.7358,2.1059,1
-1.5612,-3.1268,1
-2.9916,-0.10964,1
0.29398,-0.01995,1
2.0633,-1.1348,1
-1.8852,0.3711,1
-2.4274,-2.784,1
-0.12946,2.9465,1
-0.54231,-2.4309,1
1.2413,-1.0877,-1
-0.1358,-2.8561,1
-2.7167,0.94994,1
-2.5985,0.93474,1
0.69689,1.8188,-1
-2.065,2.7133,1
1.2728,2.9122,1
1.4759,2.299,1
1.212,1.7929,1
-0.90324,-2.5376,1
-0.23754,0.061938,1
-0.7376,-3.0945,1
0.61529,-2.4591,1
2.9588,1.8696,1
-2.3567,-0.74147,1
3.0333,-0.063186,1
2.3998,0.49096,1
1.1887,-0.46012,-1
0.39947,2.4714,1
1.7639,0.60744,1
2.3519,-0.15155,1
0.38614,2.4409,1
0.92859,2.7476,1
-2.1748,0.38802,1
-1.1409,0.28099,1
0.90043,-1.7393,-1
-0.2611,0.89445,1
-0.64535,-1.939,1
-1.2627,-2.5661,1
-0.90422,-0.1735,1
0.65472,1.9911,1
1.8185,1.0349,1
2.1852,0.78198,1
0.21126,-0.36951,1
-1.5719,2.4121,1
-0.010158,-1.0888,1
-1.8096,1.9622,1
-1.74,-0.2321,1
-2.351,-1.6882,1
0.15274,-2.6259,1
-1.2856,-2.2252,1
-3.0391,2.8154,1
