1.6368,1.3445,1
-2.5708,-0.35091,1
-2.1543,2.6492,1
-2.8672,1.5782,1
-2.548,3.1403,1
-1.987,-1.3703,1
-0.66778,-3.0558,1
0.78232,1.0097,-1
0.19298,-1.2801,-1
2.5325,-1.4084,1
-1.6771,2.7126,1
0.97512,2.4164,-1
0.93283,-1.4971,-1
2.2418,2.6923,1
3.0405,-1.3777,1
2.6515,-1.329,1
0.11035,2.0507,-1
3.0205,2.6812,1
2.1342,-2.1852,-1
0.76437,0.38489,-1
-3.112,-2.6421,1
-2.6506,2.6218,1
-2.9408,-1.6537,1
0.16425,-0.61151,-1
1.5876,-3.0606,-1
3.066,-1.7832,1
-1.237,2.9097,1
-2.9,2.6249,1
1.3599,-1.2503,-1
1.8195,-2.7772,-1
0.20404,0.38971,-1
-1.0571,-2.2181,1
-2.3432,1.4784,1
-2.528,-1.1913,1
0.005433,-1.2774,1
2.375,-0.70587,1
-0.74907,-2.4775,1
-1.0266,2.7446,-1
1.5231,-2.9134,-1
2.5055,0.68424,1
-2.0532,-0.094546,1
1.962,1.1223,1
0.09506,-0.65981,-1
0.12063,-0.57087,-1
-0.95273,-1.8658,1
1.402,1.9159,-1
0.2388,0.31886,-1
1.3124,1.1422,-1
2.0918,-2.2816,-1
1.3938,-1.7695,-1
-0.35789,1.9774,1
1.893,-0.31408,1
-0.010683,-1.9988,1
2.5181,1.5631,1
1.781,2.9953,1
0.63266,0.61683,-1
-1.8906,1.7407,1
-1.7336,-0.59449,1
2.377,-1.8437,1
-1.8275,-3.1352,1
-2.9602,-1.6844,1
0.081438,2.9529,-1
-2.9786,-1.3426,1
0.35333,-1.3395,-1
-0.71644,-2.5278,1
-0.24569,0.44853,1
-0.3023,1.5648,1
-1.2822,1.0107,1
-0.59521,-0.0916,1
2.4324,-2.8786,-1
2.0188,-2.5124,-1
1.7064,2.8771,1
-2.2501,-0.91672,1
-2.7291,1.3809,1
-0.2514,-2.3136,1
2.7735,-2.9057,1
-0.17125,2.7636,-1
-0.14881,1.7338,1
1.4534,-0.81045,-1
0.12805,1.8948,-1
0.16386,-2.7449,-1
-2.8603,-0.91813,1
-1.3325,2.069,1
-1.9544,1.7924,1
-0.89614,-1.7551,1
-2.2425,2.2308,1
-2.0894,3.0238,1
0.0032392,-2.6435,1
-0.94583,1.8655,1
-1.3381,1.5129,1
0.67222,2.2864,-1
-1.7311,2.354,1
-3.0623,1.2807,1
-1.9965,-2.8407,1
0.7923,0.90183,-1
-3.0196,0.52954,1
-1.0054,-2.5781,1
1.3513,1.2796,-1
-1.6248,-1.0363,1
-2.6785,2.4354,1
-1.6771,1.7493,1
1.4792,-0.88176,-1
1.3113,-0.033048,-1
0.46102,0.046001,-1
-0.90373,-1.9828,1
-2.1244,-3.0477,1
-2.5884,0.91659,1
2.4099,-2.6986,-1
-2.0995,1.7936,1
-2.0087,1.3199,1
-1.3502,-2.324,1
-0.92074,0.032978,1
1.2846,-2.7463,-1
0.010647,-1.479,1
1.5646,2.379,1
1.5087,0.41037,1
-0.62537,-2.7066,1
2.2049,0.76963,1
0.39092,0.70601,-1
-3.0703,-1.2326,1
2.81,2.438,1
-1.6291,-3.1344,1
-0.13319,-0.40112,1
-2.8923,2.1173,1
-0.078217,-2.3884,1
2.5686,-2.8945,-1
-3.0487,-3.1344,1
2.1072,-2.2272,-1
-0.85501,-0.43179,1
2.8537,0.3941,1
0.70318,1.1865,-1
-0.21069,-0.65818,1
-2.5503,-1.9255,1
-0.94681,0.082863,1
0.52698,-0.02829,-1
1.3705,-1.8405,-1
2.1442,0.64916,1
2.65,-0.96113,1
-0.28746,2.6482,-1
-0.63416,-0.77716,1
3.0588,0.58096,1
-2.288,-1.2395,1
0.27246,0.21737,-1
-1.9948,1.5572,1
2.0078,-1.8235,1
-0.096799,2.2233,-1
-1.094,-1.9619,1
2.445,-2.2287,1
2.7253,1.0057,1
-2.0064,2.7213,1
-1.0217,-1.4631,1
-1.807,-0.0099182,1
0.52794,-1.0122,-1
-0.3723,-3.1167,1
3.055,-0.69042,1
2.5293,-2.134,1
-1.6719,0.65858,1
1.4552,-2.901,-1
-0.52587,-0.030291,1
-0.96946,2.4854,-1
-0.56359,0.26671,1
-1.9294,-1.2992,1
-0.08592,0.066089,1
-0.82193,2.1142,1
2.6407,-0.77693,1
0.79867,-0.26968,-1
1.812,1.5964,1
-1.8015,3.0951,1
-2.9583,1.2666,1
-0.15619,-0.9255,1
-1.1198,0.46159,1
-2.8771,1.6203,1
-2.8063,-0.54036,1
1.19,1.9305,-1
2.7284,-1.0311,1
-1.779,-2.904,1
-1.389,0.53184,1
-0.32906,-0.54485,1
1.7444,0.96929,1
-2.5812,-0.091448,1
-2.3893,-2.9379,1
-0.62236,-1.6487,1
-3.035,-2.5503,1
0.91866,-0.53651,-1
2.8972,1.2208,1
2.8469,-1.6763,1
0.33411,1.3771,-1
-2.8293,1.5433,1
-1.1063,0.41815,1
-0.66798,2.4201,-1
-0.29234,-2.5241,1
1.5017,-0.57478,-1
-2.7089,-0.14263,1
0.5248,1.1026,-1
-1.0667,2.749,-1
-3.1094,-0.96196,1
-0.51263,2.7804,-1
-1.5853,2.1354,1
1.5824,-1.4324,1
1.1383,-2.504,-1
0.56372,-0.39494,-1
-1.8612,0.36034,1
-0.18203,-2.2377,1
-3.0054,2.6658,1
1.4801,-2.1736,-1
2.6733,0.86072,1
-1.9569,1.7142,1
-1.8867,-1.5949,1
0.1963,-1.9184,-1
2.5559,-0.88707,1
-2.239,1.0127,1
-2.2293,-0.30382,1
0.63678,2.7088,-1
1.753,-1.2204,1
-2.047,2.1773,1
1.7211,-2.825,-1
-0.27691,-1.882,1
0.1612,2.2039,-1
1.2866,0.11842,-1
-1.6548,-0.64879,1
-1.8381,0.060048,1
0.4091,-2.1777,-1
-1.6334,2.7692,1
2.5929,-1.8263,1
2.1048,-1.5873,1
-0.22707,2.6225,-1
-0.27972,-1.9298,1
3.1281,-0.53162,1
0.20664,-0.89569,-1
0.091487,1.6163,-1
1.4377,2.657,-1
0.80597,3.0906,-1
2.7413,-1.0271,1
0.147,2.0532,-1
2.7332,-0.48765,1
1.1808,0.32112,-1
-0.50732,0.94979,1
0.79525,1.327,-1
1.6503,-2.2592,-1
-1.783,-1.7893,1
-2.423,-1.4966,1
0.28275,-0.74625,-1
-2.0292,0.4594,1
