0.60716,-0.32042,1
1.5707,0.63705,-1
-0.19912,-0.32184,1
1.4677,1.742,-1
1.0019,0.84959,-1
-0.20735,1.8103,-1
0.42661,1.6615,-1
0.80097,-1.2693,-1
-1.0661,0.6741,-1
-0.18367,-1.6139,-1
-1.8091,1.9367,-1
0.44532,0.97476,-1
-1.9316,-1.1466,-1
0.49728,0.46956,1
-1.2225,-0.65761,-1
0.023292,0.53043,1
-0.080805,0.063028,1
0.84219,1.1477,-1
0.76132,0.01044,1
0.9042,-1.3419,-1
-0.23586,0.029849,1
-0.68547,1.2913,-1
0.18841,-0.28472,1
1.4335,-1.3693,-1
1.6575,0.69957,-1
0.504,-0.89348,-1
0.068844,-0.50086,1
0.14992,-0.41282,1
-1.356,-1.4715,-1
-1.4471,1.8649,-1
0.38182,1.8446,-1
0.42784,-1.944,-1
0.57723,0.03746,1
-1.7456,-1.2196,-1
-1.7462,1.4121,-1
0.41542,1.4115,-1
-0.36698,0.29719,1
-0.24478,-0.73217,1
-1.6823,-0.45298,-1
-0.36935,1.0592,-1
-1.5484,0.72174,-1
1.9884,-1.4988,-1
0.82356,0.47935,1
-0.13822,0.75066,1
-1.518,1.0411,-1
1.0031,-1.0915,-1
1.861,-1.1028,-1
1.4669,-1.9399,-1
1.5191,0.34132,-1
-1.3054,0.93109,-1
-0.84907,1.4582,-1
1.4052,-1.6846,-1
-0.14976,-0.26958,1
1.9886,1.2192,-1
-0.87563,0.038263,1
-0.56729,-0.38003,1
0.96003,-0.13722,1
0.18648,-0.52571,1
0.28579,0.24814,1
-1.7046,0.20941,-1
-1.667,-1.2695,-1
-1.2099,0.69164,-1
1.5872,0.56958,-1
0.69404,1.2652,-1
0.42936,-0.94012,-1
-1.7934,1.1967,-1
0.031382,-0.75424,1
-0.79617,0.86113,-1
-1.0378,1.653,-1
1.104,0.81424,-1
1.5701,-1.6524,-1
-1.7877,0.031352,-1
0.22653,1.1047,-1
-1.3946,0.013002,-1
1.9573,-1.7659,-1
0.10484,0.67198,1
0.14602,-0.36129,1
0.8499,-1.9958,-1
1.2749,0.69712,-1
1.4964,-0.15447,-1
0.48685,1.8306,-1
-1.9576,-0.45368,-1
-1.1109,-0.9593,-1
-1.7895,-1.1677,-1
0.057822,0.5386,1
1.5713,-0.58264,-1
0.3185,-1.4585,-1
0.51219,-1.1331,-1
-1.4228,0.42437,-1
0.99446,-0.22479,-1
-0.87736,-0.078292,1
1.4751,1.548,-1
1.2085,-1.9496,-1
-0.046491,0.31397,1
1.8943,-1.7342,-1
0.10865,-0.83021,1
-1.1298,-0.051961,-1
-1.2137,-1.2951,-1
-1.9292,-0.015785,-1
-0.62269,0.48738,1
1.3412,0.9279,-1
-0.90134,1.9514,-1
0.63026,-0.39183,1
-1.3209,1.5382,-1
-0.82148,-1.2385,-1
-0.51756,0.66719,1
0.59572,-0.042443,1
0.27112,-0.12047,1
0.048948,-0.46056,1
-1.7583,-1.4102,-1
1.1113,1.2689,-1
-1.88,-1.5588,-1
0.72151,1.2621,-1
1.571,1.2816,-1
-0.5159,-0.92716,-1
0.4945,-1.6128,-1
0.7707,0.22793,1
1.1399,1.3262,-1
0.52965,0.70788,1
0.76115,-0.97928,-1
1.2105,-0.90618,-1
-0.49685,-0.89279,-1
-1.8085,0.90517,-1
-1.588,0.99996,-1
0.16198,-0.59258,1
1.3973,1.8149,-1
0.12988,1.8065,-1
1.6344,0.39972,-1
-1.6414,0.86641,-1
1.4558,1.5872,-1
1.4298,-1.5431,-1
1.5316,-0.26064,-1
-1.7026,1.3774,-1
-0.63136,0.51881,1
-1.0871,1.281,-1
1.3776,-1.7073,-1
-1.4636,1.9191,-1
1.5252,0.87898,-1
-1.2253,1.866,-1
1.3865,-0.60814,-1
-1.1681,0.39172,-1
0.68216,-0.067105,1
-1.1342,1.323,-1
-1.741,-1.7144,-1
-0.2835,-0.14291,1
-0.78768,-1.1663,-1
0.34226,0.79512,1
-1.0169,0.92776,-1
0.96021,-1.6781,-1
-1.1079,-0.40483,-1
-1.9983,1.6901,-1
-1.9883,-0.25413,-1
1.7028,-1.0507,-1
-1.8412,-1.0847,-1
0.1483,-0.91451,1
-1.2335,1.2403,-1
-1.3454,-0.22427,-1
0.78898,1.6406,-1
0.67489,-0.21894,1
1.1376,-0.34357,-1
0.088217,0.36154,1
1.1833,-0.22438,-1
0.3123,-1.7079,-1
0.061264,-0.20663,1
-0.44448,1.6308,-1
0.32073,0.0047195,1
-0.028282,-1.3355,-1
0.23572,-1.2304,-1
1.4185,0.11396,-1
0.76584,1.6568,-1
-1.8187,-1.8568,-1
1.6042,-1.3448,-1
-0.98298,-1.3766,-1
0.22278,-0.046376,1
0.45296,-0.47592,1
1.2807,1.084,-1
0.19408,-1.4363,-1
-1.8949,0.6813,-1
1.3501,0.30044,-1
1.843,1.2761,-1
1.3246,0.42918,-1
-0.39102,0.92306,-1
0.012755,0.97508,1
0.61059,0.47703,1
0.78437,-1.0077,-1
1.1189,-1.4207,-1
1.5137,-0.05755,-1
-1.08,-0.4609,-1
1.2014,-1.8094,-1
1.0129,-1.8672,-1
1.9293,0.52473,-1
-1.5556,-0.76224,-1
0.86746,-1.2492,-1
0.66675,1.0634,-1
-1.2881,0.44311,-1
-0.58127,0.87989,-1
-0.44077,0.37627,1
0.34032,0.8912,1
-1.2216,1.6352,-1
-1.3075,-1.4917,-1
1.6715,1.0401,-1
-0.58182,-1.6454,-1
-1.7275,0.73085,-1
-1.2143,1.6364,-1
0.014177,-1.3833,-1
-0.42895,1.7569,-1
1.6212,1.766,-1
-1.0265,-0.25409,-1
-1.0685,-1.0164,-1
-1.9357,-1.7142,-1
-0.19991,1.415,-1
0.78212,0.37896,1
0.82379,0.30322,1
-0.16004,-0.59204,1
-1.609,1.4585,-1
0.59703,-1.7291,-1
0.50979,-1.1958,-1
-1.4042,1.6331,-1
-1.1917,-1.2296,-1
0.65086,-1.4754,-1
-0.68222,1.1002,-1
-0.87821,0.85463,-1
-0.35397,-0.12379,1
1.4142,-0.57111,-1
-0.78188,-1.4596,-1
1.0387,-1.5515,-1
0.18878,-0.069475,1
1.1113,1.7036,-1
1.1482,-1.0954,-1
1.7753,-1.6421,-1
-1.5495,0.028287,-1
1.4664,-0.79614,-1
1.3988,1.0998,-1
-0.81947,-1.9705,-1
-1.0666,-0.99546,-1
-0.091164,0.66085,1
-1.2358,-1.2158,-1
1.6559,1.9745,-1
-0.73656,1.0247,-1
-1.5651,-0.68613,-1
-0.24288,0.16486,1
0.15151,-0.086611,1
-1.8033,-1.1329,-1
0.20574,1.174,-1
0.36572,0.55286,1
-0.89903,1.0583,-1
-0.3263,0.95924,-1
-0.0034608,-1.4913,-1
0.4526,0.7361,1
1.3531,0.98913,-1
1.5856,-0.56766,-1
-0.053225,-1.2375,-1
-0.99707,0.29755,-1
-1.3917,-0.9506,-1
0.48981,-0.43308,1
1.4347,-0.71583,-1
1.563,-0.91943,-1
-1.3717,-1.9812,-1
0.38692,-0.74858,1
1.3391,0.64437,-1
1.2403,0.027692,-1
1.1905,1.5125,-1
1.5136,-1.6956,-1
-0.39426,1.8576,-1
1.3515,-1.4684,-1
0.50418,0.38779,1
-1.172,-0.4854,-1
-0.49433,-0.40748,1
0.83505,1.153,-1
-1.885,0.15332,-1
-0.86754,-0.18641,1
0.48933,-1.9431,-1
-1.5869,-0.72701,-1
-0.52053,-0.90794,-1
0.0045744,-0.39234,1
-0.70541,-1.08,-1
1.582,0.73374,-1
0.80796,-0.542,1
-1.5178,-1.2293,-1
1.9802,-1.5177,-1
1.7757,0.60693,-1
1.1495,-0.75171,-1
0.4871,-1.7189,-1
1.8028,0.59983,-1
-1.5556,1.3956,-1
1.5077,-1.5947,-1
1.0723,-0.63056,-1
0.7403,-1.1535,-1
0.877,-1.6352,-1
0.42494,-0.98953,-1
-1.4579,-1.1719,-1
0.27107,0.46422,1
-0.61469,1.5674,-1
0.71306,0.86565,-1
-0.64353,1.4609,-1
-0.68669,1.353,-1
-1.1421,-1.9217,-1
-0.51287,-0.67503,1
-0.23569,-1.775,-1
-0.1319,0.69058,1
-0.94123,-1.0477,-1
1.5606,-0.10026,-1
-1.7984,-1.7797,-1
-0.20343,1.3619,-1
1.5818,0.3995,-1
1.6449,-0.88219,-1
-1.3608,1.8602,-1
0.33741,-1.6491,-1
-0.21235,-1.8124,-1
1.8937,0.4705,-1
1.1084,1.874,-1
1.8239,-1.4947,-1
-1.0521,-0.51438,-1
-1.7452,-0.90533,-1
-1.0831,-1.4835,-1
1.1257,-0.45605,-1
1.8593,-0.74723,-1
-1.1012,1.4185,-1
1.5393,1.1726,-1
1.7873,0.49496,-1
-1.2513,0.20848,-1
0.4836,-1.0543,-1
1.4503,-1.0511,-1
-0.76474,-0.77686,-1
-1.3121,-1.1054,-1
0.89656,-1.3563,-1
0.34445,1.5618,-1
-0.17493,1.1046,-1
-0.1847,1.5178,-1
-1.5268,1.202,-1
-1.9978,-1.6664,-1
1.6169,-1.348,-1
-1.3647,-1.8953,-1
1.3843,-0.71035,-1
-0.093248,-1.1812,-1
-0.73577,0.10959,1
-1.4933,-1.8644,-1
0.6897,-1.3697,-1
1.6604,0.41552,-1
-0.63024,0.31683,1
-1.1836,0.16141,-1
0.29853,1.8248,-1
0.16909,0.52357,1
-0.49052,0.40043,1
-1.6553,-1.8082,-1
-0.32282,-1.0974,-1
0.56514,-0.56695,1
-1.496,0.94377,-1
0.73413,0.11193,1
1.3256,0.83853,-1
1.42,-0.01745,-1
0.40419,1.1763,-1
1.2127,-1.173,-1
0.90053,1.7674,-1
0.80473,0.62557,-1
1.7534,-1.0266,-1
-1.2445,-0.8821,-1
1.6166,-1.6221,-1
