800
794
6
-2.1092,-2.9951,1
-1.8207,-2.6592,1
-1.7439,-2.9157,1
2.4819,-1.2491,1
1.0458,0.19396,1
-2.2582,-0.78487,1
3.0304,0.9956799999999999,1
-0.81067,-2.9975,1
-2.1229,0.85857,1
-0.80786,0.82945,1
1.3682,1.2263,1
-1.9547,-0.12061,1
0.63551,1.1325,1
2.1766,-0.39264,1
0.66195,1.9088,1
-0.47231000000000006,-1.4175,1
-3.0249,-2.2235,1
0.26237,1.1248,1
1.6777,-2.7552,1
-1.2222,-1.9793,1
-1.8833,1.5145,1
2.5171,0.68782,1
-3.0575,3.0093,1
1.4961,0.84203,1
-1.2624,-2.8133,1
-1.2701,2.1328,1
0.9333899999999999,-1.2296,1
-0.49181,1.5777,1
-1.3311,-1.8737,1
-1.5759999999999998,1.8562,1
0.74028,3.0828,1
0.33487,-2.5695,1
1.5688,-1.2566,1
-1.4052,-1.351,1
-2.5108,2.0086,1
-1.2513,-2.3272,1
-2.1014,1.3393,1
-0.6680699999999999,1.7185,1
0.039967,-2.3988,1
1.3999,-2.444,1
-2.4221,-1.2778,1
2.7709,-1.8776,1
-0.44801,1.6380000000000001,1
2.2467,-2.8241,1
1.0529,0.021849,1
0.65975,-2.9253,1
0.49642,-2.8905,1
2.3908,-2.9106,1
3.0747,1.0509,1
1.4484,2.4325,1
-0.8309799999999999,1.4473,1
-2.5831,2.9215,1
-1.1301,-0.07227,1
1.3992,0.8847299999999999,1
0.17443,-0.99797,1
-0.068608,1.7738,1
-0.75543,2.5224,1
1.1724,-2.6447,1
1.2764,2.8123,1
0.9814700000000001,0.19808,1
-2.6746,-0.93025,1
1.4415,1.5656,1
1.7222,-3.0896,1
-2.6275,-3.1398,1
1.2647,1.682,1
-1.3804,-2.4761,1
-1.6925,2.294,1
1.1873,2.984,1
-2.0303,-0.87825,1
-1.0688,-0.58478,1
-2.2793,-1.9712,1
-1.0608,0.76537,1
-0.38021,-1.7897,1
1.3982,-0.14634,1
0.042051,-3.1026,1
-2.6818,1.3081,1
-0.28406,-2.1274,1
0.35301,0.38563000000000003,1
-0.12112,2.6323,1
1.3959,1.5763,1
-2.4447,0.20535,1
2.7848,0.42568999999999996,1
-1.2441,2.556,1
-1.7373,-1.3887,1
-2.4414,1.6579,1
2.4218,-1.6523,1
-0.24443,-0.17271,1
1.1634,-0.39593,1
2.6977,2.8423,1
0.90612,2.3758,1
0.037692,2.8702,1
-0.45831000000000005,0.11573,1
-1.3509,0.25739,1
2.8704,-0.80825,1
-2.3687,1.4007,1
0.30965,2.3284,1
0.40913,1.4798,1
0.8693799999999999,-3.0649,1
2.0706,3.1068,1
1.8295,-2.2084,1
0.30746999999999997,-1.4599,1
1.8761,-0.94168,1
-2.9396,-0.65901,1
0.36178,-1.0601,1
-1.4364,-0.35694000000000004,1
-1.6105,-2.7553,1
2.8094,0.39047,1
2.7745,-2.4598,1
0.6353300000000001,0.27545,1
-2.1874,0.46413999999999994,1
1.058,0.28901,1
1.6384,1.7661,1
1.5315,0.40781999999999996,1
-1.3165,-2.9092,1
-2.2554,1.4585,1
