2.0739,0.25316,1
1.2338,-1.9078,1
-1.0459,1.5657,1
0.50412,1.355,1
-1.3331,1.2849,1
-1.483,1.4846,1
-1.5086,0.98449,1
1.1126,2.4573,1
0.12457,-0.056049,1
-2.6593,-0.99414,1
-2.7907,2.9073,1
-1.516,-2.3565,1
-0.37745,-1.8308,1
-1.3554,-2.1679,1
1.1232,1.9327,1
2.8248,-2.7183,1
1.7213,-0.059042,1
0.85539,0.61838,1
1.5933,-0.8481,1
1.5508,1.1848,1
0.54055,2.2425,1
1.7157,2.5173,1
-0.67552,2.8368,1
0.66156,2.5136,1
-1.5869,-3.1005,1
-1.3182,-2.8781,1
-3.0201,2.3304,1
-0.95938,-0.34934,1
-2.2507,-0.36103,1
-0.55584,-1.0644,1
-2.1798,2.7625,1
2.0672,1.3373,1
1.5029,2.7577,1
-2.5204,0.1945,1
2.0146,-3.0046,1
-1.7146,2.0131,1
-2.4697,-1.3352,1
1.0228,2.3083,1
2.8562,2.2633,1
1.9765,0.31813,1
0.77442,-0.26868,-1
-1.079,2.1993,1
-1.3988,-0.95644,1
-0.41232,-1.6433,1
-0.94062,-2.8215,1
2.3735,-2.2936,1
-3.1029,0.49093,1
1.2343,2.5407,1
-1.0175,1.7038,1
-1.2253,1.2827,1
0.93054,-0.48751,-1
2.6461,2.8768,1
2.4698,1.6059,1
3.1239,-0.84192,1
-2.6836,0.31802,1
-2.3272,-1.7503,1
3.0258,-1.5334,1
-2.5746,1.4781,1
1.1697,-1.159,1
2.6953,-0.48754,1
-2.2505,1.561,1
2.4154,-0.92307,1
-3.0174,-0.33641,1
-0.98843,-2.9284,1
-1.6443,1.4327,1
3.0446,0.76263,1
2.1777,-2.3512,1
1.8505,-1.7878,1
2.515,-1.204,1
1.7599,-2.9471,1
2.1144,-1.8758,1
-1.1241,-2.7179,1
1.5252,-3.1406,1
1.0335,0.85721,1
-1.3246,1.9023,1
-1.0218,-0.66389,1
2.5675,-1.4908,1
-2.939,-1.3582,1
1.2338,1.3424,1
-1.8299,-1.9217,1
2.0367,0.50316,1
-1.7704,-1.5867,1
-2.5155,2.7389,1
0.75088,0.40562,-1
-2.4893,2.3852,1
1.8791,3.0956,1
2.5317,2.8039,1
-1.178,-0.13587,1
-1.3723,-2.3562,1
-3.099,-2.7385,1
-0.025939,-0.71211,1
3.0692,0.36597,1
1.495,2.6542,1
-1.1893,2.7288,1
0.63088,2.0409,1
1.7698,-1.9881,1
-2.4408,-0.67162,1
0.49844,2.5936,1
2.3271,0.2147,1
1.1924,-0.30498,-1
-1.615,-1.3471,1
-0.98821,0.77141,1
0.28551,-1.9995,1
-2.717,2.6838,1
-0.56267,1.3444,1
-1.6493,2.0883,1
-0.069281,-0.0221,1
1.9231,2.9105,1
-0.7675,2.1571,1
0.11296,-2.426,1
-2.5472,2.7406,1
2.5704,1.1835,1
-1.837,-1.212,1
-0.74101,2.2661,1
1.0071,2.8177,1
1.6234,1.1425,1
-2.0542,0.39707,1
0.1092,-2.1993,1
3.1123,3.0549,1
1.3044,1.9794,1
-2.6354,2.5901,1
-2.8695,1.1559,1
-0.055571,-1.2376,1
-0.33554,1.4564,1
-0.082947,-1.4061,1
-2.0993,0.72407,1
-0.87552,-1.289,1
2.3921,0.11483,1
1.5353,1.5012,1
-0.52294,1.5332,1
2.5595,-0.60658,1
-2.549,-2.1304,1
-2.0023,-3.0008,1
2.806,-2.4763,1
-2.5079,2.7143,1
-0.70348,0.72602,1
-1.3243,0.83745,1
-2.6824,-3.0996,1
-1.9188,-1.7916,1
-0.51846,-2.6326,1
-1.3011,-2.1271,1
1.2701,-2.5648,1
-1.6354,-2.2988,1
2.887,-2.6905,1
-1.2223,-1.4524,1
-2.1682,-2.8898,1
0.34877,1.5336,1
1.8255,2.795,1
-0.35266,-1.7507,1
3.1153,0.63187,1
-0.39844,-0.40154,1
-1.2287,-2.0511,1
-1.5927,-1.917,1
2.8955,-1.9533,1
-1.7412,2.7011,1
-0.65591,-0.059415,1
-1.7309,1.8619,1
-1.445,-1.9805,1
-0.51245,-1.7104,1
3.1274,2.1979,1
2.5826,-0.035895,1
0.31684,3.052,1
0.6053,-2.0595,1
-2.6443,2.8281,1
0.48152,-0.73931,1
2.5018,-0.32903,1
-0.23053,-0.88033,1
-0.63839,-2.2339,1
-2.4852,1.9895,1
0.95653,-1.9999,1
3.0894,2.0921,1
1.1189,-0.58876,-1
-0.44939,-0.49354,1
0.97265,0.20894,-1
0.5576,-0.43783,1
1.5397,-3.1264,1
0.88511,1.0346,1
